record_id,canonical_id,source,provenance_sources,source_record_id,doi,pmid,pmcid,title,abstract,year,publication_date,document_type,language,url,is_preprint,duplicate_count,query_branches,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
doi:10.1182/blood-2024-207965,doi:10.1182/blood-2024-207965,semantic_scholar,semantic_scholar,3242fd20ba61e320f78707195c1609e833d5789a,10.1182/blood-2024-207965,,,Rare Germline Loss-of-Function Variants in C1-Inhibitor (SERPING1) Are Associated with Venous Thromboembolism in Population-Scale Sequencing Datasets,"Background: Hereditary angioedema (HAE) is a rare condition caused by autosomal dominant mutations in SERPING1 that result in deficiency or dysfunction of its gene product, C1 inhibitor (C1INH). C1INH is the main physiologic inhibitor of several contact pathway constituents, including factors XI, XII, and plasma kallikrein. Although accepted wisdom holds that HAE is not associated with venous thromboembolism (VTE), recent studies have suggested an increased risk of VTE in HAE patients, likely due to impaired regulation of contact pathway-mediated coagulation. Population-scale next-generation sequencing datasets offer an unprecedented opportunity to assess the clinical impacts of genetically-defined SERPING1 haploinsufficiency while minimizing ascertainment bias and maintaining case/control homogeneity. Here, we assessed the impact of deleterious SERPING1 variants on VTE risk in over 600,000 individuals. Methods: We used two biorepositories with paired genetic and clinical data: the UK Biobank (UKB, N=452,209) and the NIH All of Us program (AoU, N=204,006). Rare (MAF ≤0.001%) germline variants in C1INH (SERPING1) were each assigned an in silico-derived functional impact score (FIS) ranging from 0.0 to 1.0. Variants with higher scores are more likely to result in loss of protein function. An FIS of 1.0 signifies mutations that cause stop-gained (nonsense), essential splice site disruption, or frameshift. We assessed the risk of VTE in carriers of rare damaging SERPING1 variants (defined as FIS ≥0.7) across the UKB and AoU using Firth's penalized-likelihood Cox proportional hazards modeling, and results were meta-analyzed using a random-effects model. Selected sensitivity analyses were performed using Firth's logistic regression. Circulating C1INH levels were assessed in a subset of UKB participants (N=41,483) using the Olink® Explore 3072 plasma proteomics panel and reported as linearized normalized protein expression (L-NPX) units. Results: We identified 28 carriers of SERPING1 variants with an FIS ≥0.7 in the UKB and 27 in AoU, for a total of 55 carriers (crude prevalence: 8.534 x 10-5 or approximately 1:12,000 ). Positive SERPING1 variant carrier status was significantly associated with increased risk of VTE (OR=4.641, 95% CI: 2.084-10.336, P=0.0002). We next validated in silico predictions of variant effects on protein function using UKB plasma proteomics data. Circulating C1INH levels were significantly lower in carriers of variants with FIS ≥0.4 (P<0.0001) and ≥0.6 (P=0.003) compared to non-carriers. Effect size estimates for VTE also rose steadily with increasing FIS cutoffs, indicating that greater biological impact corresponded with the likelihood that variants cause C1INH loss-of-function. An extended Firth's model limited to UKB data and adjusting for known VTE risk factors, including sex, age, BMI, blood type, CRP, and a history of smoking, reproduced the expected associations, confirming the accuracy of clinical annotation in the UKB. An additional Firth's model in the UKB adjusting for polygenic risk of VTE and factor V Leiden and prothrombin gene mutation G20210A carrier status also failed to meaningfully change effect size estimates for SERPING1, indicating that the risk conferred by SERPING1 variant carrier status functions independently of known common genetic risk factors for VTE. Conclusions: Leveraging a population-scale multiomic dataset, we have identified a significantly increased lifetime risk of VTE among individuals with rare, germline loss-of-function variants in the gene encoding C1INH. These data support the ongoing shift in our understanding of the thrombotic risk associated with C1INH deficiency.",2024,2024-11-05,JournalArticle,,https://www.semanticscholar.org/paper/3242fd20ba61e320f78707195c1609e833d5789a,False,0,,True,False,True,False
doi:10.1186/s12864-025-11656-0,doi:10.1186/s12864-025-11656-0,semantic_scholar,semantic_scholar,5970997021f4d611e9184e3d5375ed1e16bca033,10.1186/s12864-025-11656-0,40346477,12065335,Complement 3 (C3) within the hypothalamic arcuate nucleus is a potential key mediator of the effect of enhanced nutrition on reproductive development in young bull calves,"Reproductive development may be advanced in bull calves through enhanced dietary intake during the early life period. This effect between enhanced nutrition with subsequent earlier reproductive development is orchestrated through signalling within the hypothalamic-pituitary-testicular axis. Within the hypothalamus, the arcuate nucleus (ARC) is crucial for the integration of peripheral metabolic status with subsequent gonadotropin releasing hormone (GnRH) signalling; however, the precise molecular control regulating this effect is not fully known. The aim of this study was to evaluate the global transcriptomic and proteomic responses to varied plane of nutrition during early calf-hood in young dairy bull calves. Additionally, we sought to integrate these ‘omics’ datasets to determine key genes and proteins contributing to earlier reproductive development. Between 2–12 weeks of age, 30 Holstein-Friesian bull calves (mean age: 17.5 days; mean bodyweight 48.8 kg), were offered either a high or moderate plane of nutrition with 15 calves in each group. At 12 weeks of age, all calves were euthanised and the ARC tissue isolated from each calf. The ARC tissue was then used for global transcriptomic (miRNAseq and mRNAseq) and proteomic analyses. Bioinformatic analyses were undertaken to determine differentially expressed transcripts (FDR 1.5) between the dietary treatment groups, resulting in the identification of 1 differentially expressed miRNA (miR-2419-3p) and 83 differentially expressed mRNA in the ARC region. mRNA target gene prediction identified Complement 3 (C3) as a target of miR-2419-3p, suggesting a relationship between the two transcripts. Furthermore, through a co-regulatory network analysis conducted on the proteomics dataset, C3 was revealed as a hub protein. Additionally, through the proteomic network analysis, C3 was interacting with proteins involved in both insulin and GnRH signalling, highlighting a potential role for C3 in mediated the effect of enhanced nutritional status with earlier reproductive development within the ARC. This study highlights an effect of altered plane of nutrition in early life on the molecular control of the hypothalamic ARC. Additionally, results generated suggest a potential role for the C3 gene in mediating the interaction between enhanced metabolic status with reproductive development within the ARC, regulated by miR-2419-3p.",2025,2025-05-09,JournalArticle,,https://www.semanticscholar.org/paper/5970997021f4d611e9184e3d5375ed1e16bca033,False,0,,True,False,True,False
doi:10.1186/s12974-025-03664-4,doi:10.1186/s12974-025-03664-4,europepmc,europepmc;pubmed;scopus;semantic_scholar,MED:41612446,10.1186/s12974-025-03664-4,41612446,PMC12853916,Chronic periodontitis and systemic inflammation in the elderly: implications for neurodegeneration.,"Chronic periodontitis is increasingly recognized as a potential upstream contributor to neurodegenerative processes through sustained systemic inflammation, microbial dysbiosis, and blood-brain barrier (BBB) alterations. This review synthesizes human and experimental evidence linking periodontal pathogens-including but not limited to Porphyromonas gingivalis as well as broader dysbiotic consortia such as Tannerella forsythia, Treponema denticola, and other keystone oral taxa-to neuroinflammatory cascades associated with cognitive decline. Mechanistic insights highlight the roles of glial activation, proinflammatory cytokines, and polymicrobial virulence-mediated neuronal stress in bridging oral and brain pathology, while age-related factors such as immunosenescence and microbiome imbalance amplify systemic vulnerability. Human biomarker and imaging studies support an association between chronic periodontal inflammation and neurovascular dysfunction, suggesting that oral disease may act as a persistent peripheral amplifier of central immune activation. Recent research has expanded into biomarker discovery and translational implementation, yet progress remains limited by population heterogeneity, methodological variability, and regulatory complexity. Promising interventions-including anti-inflammatory therapies, oral hygiene optimization, probiotic or dietary modulation, and molecular strategies such as polymicrobial-targeted approaches, gingipain inhibition, and microRNA-based modulation-are discussed within emerging multi-omics and precision-medicine frameworks. Although standardization and longitudinal validation are still required, integrative approaches combining inflammatory, microbial, and genetic profiling may enable individualized risk assessment and targeted prevention. As global populations age, addressing the oral-brain axis offers a practical and modifiable pathway to lessen the burden of neurodegenerative diseases and support healthier cognitive aging.",2026,2026-01-29,review-article; Review; Journal Article,eng,https://europepmc.org/article/MED/41612446,False,3,,True,True,True,True
doi:10.1186/s13148-026-02184-z_reference.pdf,doi:10.1186/s13148-026-02184-z_reference.pdf,google_scholar,google_scholar,WU8jcyLa8jIJ,10.1186/s13148-026-02184-z_reference.pdf,,,"Genetic and epigenetic underpinnings of biological aging: a multi-omics study integrating Mendelian randomization, spatial transcriptomics, and drug target …","… This study provides multi-omics convergent causal evidence for inflammation-driven epigenetic 
aging … To prioritize putative causal genes underlying the genetic associations with aging …",2026,2026-01-01,,,https://link.springer.com/content/pdf/10.1186/s13148-026-02184-z_reference.pdf,False,0,,True,True,True,True
doi:10.1200/jco.2025.43.16_suppl.3155,doi:10.1200/jco.2025.43.16_suppl.3155,semantic_scholar,semantic_scholar,638f9bcfcdbb5d93e54d5fa353f6d24fa2c54374,10.1200/jco.2025.43.16_suppl.3155,,,Rapid analysis and response evaluation of combination anti-neoplastic agents in rare tumors (RARE CANCER) trial: RARE 2 talazoparib and temozolomide.,"3155 Background: Preclinical data generated from NIH/NCI Patient-Derived Models Repository (PDMR) demonstrated significant synergistic activity of talazoparib (a PARP inhibitor) combined with temozolomide (an alkylating agent) in patient-derived xenograft models of rare adult and pediatric cancers. This clinical trial aimed to evaluate the objective response (OR) rate of this combination in patients with advanced rare cancers in exploratory fashion. Correlatives include genomic and transcriptomic profiling of tumor tissue, circulating tumor DNA (ctDNA), circulating tumor cells, and assessments of apoptosis and epithelial-mesenchymal transition in relation to treatment activity. Methods: This open-label, non-randomized, phase 2 trial used a Simon two-stage design. Patients aged ≥18 years with advanced rare cancers received temozolomide (37.5 mg/m² orally, days 2–6) and talazoparib (750 mcg orally, daily) in 28-day cycles. Tumor response was assessed per RECIST v1.1, and adverse events (AEs) assessed using CTCAE v5.0. In the first stage, if 0/14 (across all histologies) responses are observed, the trial will be closed for futility. Otherwise, additional 16 patients were planned to be enrolled. There are no selection criteria based aside from rare tumor to allow for exploration of activity. Results: Fourteen patients were enrolled, all evaluable for response and toxicity. Median age was 57 years; 11 were female, and all had ECOG 0–1. Tumor histologies included uterine sarcoma (N = 3), cholangiocarcinoma (N = 2), and one each of adrenocortical carcinoma, adenoid cystic carcinoma, clear cell salivary carcinoma, MPNST, angiosarcoma, carcinoma of unknown primary, squamous urothelial carcinoma, small cell neuroendocrine carcinoma, and SDHB deficient renal cell carcinoma. Best responses included stable disease (N = 6), progressive disease (N = 5), and clinical progression (N = 3). One patient with clear cell salivary cancer and another with cholangiocarcinoma remained on treatment for 8 and 6 cycles, respectively. The median progression free survival is 3.81 months. The most common treatment related AEs (TRAEs) overall as well as ≥Grade 3 were hematologic including thrombocytopenia ( 13; ≥Grade 3 = 10), anemia (total12; ≥Grade 3 = 10), lymphopenia (total 12; ≥Grade 3 = 5), neutropenia (total 11; ≥Grade 3 = 6), and leukopenia (total 10, ≥Grade 3 = 4). No Grade 5 TRAEs were reported. Although none of the patients discontinued treatment due to TRAEs, planned dose reductions were needed for 7 patients. Conclusions: Despite promising preclinical activity, this tumor agnostic exploratory trial did not meet strict goal more design for single histology. Future efforts will focus on correlative analyses, exploring histology-specific expansion cohorts informed by preclinical response data, and optimizing dosing schedules to reduce overlapping toxicities. Clinical trial information: NCT05142241 .",2025,2025-06-01,JournalArticle,,https://www.semanticscholar.org/paper/638f9bcfcdbb5d93e54d5fa353f6d24fa2c54374,False,0,,True,False,False,False
doi:10.1371/journal.pone.0014821,doi:10.1371/journal.pone.0014821,pubmed,pubmed,21731603,10.1371/journal.pone.0014821,21731603,PMC3120753,Epigenetic predictor of age.,"From the moment of conception, we begin to age. A decay of cellular structures, gene regulation, and DNA sequence ages cells and organisms. DNA methylation patterns change with increasing age and contribute to age related disease. Here we identify 88 sites in or near 80 genes for which the degree of cytosine methylation is significantly correlated with age in saliva of 34 male identical twin pairs between 21 and 55 years of age. Furthermore, we validated sites in the promoters of three genes and replicated our results in a general population sample of 31 males and 29 females between 18 and 70 years of age. The methylation of three sites--in the promoters of the EDARADD, TOM1L1, and NPTX2 genes--is linear with age over a range of five decades. Using just two cytosines from these loci, we built a regression model that explained 73% of the variance in age, and is able to predict the age of an individual with an average accuracy of 5.2 years. In forensic science, such a model could estimate the age of a person, based on a biological sample alone. Furthermore, a measurement of relevant sites in the genome could be a tool in routine medical screening to predict the risk of age-related diseases and to tailor interventions based on the epigenetic bio-age instead of the chronological age.",2011,2011-06-22,Journal Article; Twin Study,eng,https://pubmed.ncbi.nlm.nih.gov/21731603/,False,0,,True,False,True,False
doi:10.1667/rr14592.1,doi:10.1667/rr14592.1,pubmed,pubmed,28467754,10.1667/rr14592.1,28467754,PMC5539505,Metabolomic Analysis of Mice Exposed to Gamma Radiation Reveals a Systemic Understanding of Total-Body Exposure.,"Diagnostic markers are needed for accidental or deliberate radiation exposure that could cause acute and chronic radiation toxicity. Biomarkers of temporal, dose-dependent, aging-attenuated and multiple radiation exposures have been previously described by others. However, the physiological origin and biochemical networks that generate these biomarkers and their association at the molecular level have yet to be explored. Hence, the discovery and identification of total-body-irradiation-induced tissue specific biomarkers remains an enormous challenge within radiation biodosimetry research. To determine the tissue level response of total-body exposure (6 Gy), metabolomics analysis was carried out on radiosensitive tissues bone marrow, ileum, liver, muscle and lung as well as serum and on urine within 12 h postirradiation. Differences in the metabolic signatures between the sham and gamma-irradiated groups were analyzed by hydrophilic interaction liquid chromatography (HILIC)-based ultra-performance liquid chromatography-electrospray ionization-quadrupole time-of-flight mass spectrometry (UPLC-ESI-QTOFMS). A panel of 67 biomarkers identified in radiosensitive tissues and biofluids (serum and urine) at a 6 Gy dose. Among the identified biomarkers, 3-methylglutarylcarnitine (3-MGC) was found to be a novel metabolite in liver, serum and urine that could potentially be an early radiation response marker. The degree of metabolic changes among different tissues showed perturbations in pathways including DNA methylation, energy, nucleic acid, amino acid, glutathione and bile acid metabolism. These results highlight metabolomics as a potential novel approach to understand functional alterations in the metabolome that could be adapted for use in the rapid assessment of radiation exposure and triage protocols in the case of nuclear incidents.",2017,2017-03-09,"Journal Article; Research Support, N.I.H., Extramural; Research Support, N.I.H., Intramural",eng,https://pubmed.ncbi.nlm.nih.gov/28467754/,False,0,,True,True,True,True
doi:10.20960/nh.05798,doi:10.20960/nh.05798,openalex,openalex,https://openalex.org/W7122665337,10.20960/nh.05798,,,Metabolic characteristics of aortic aneurysm: a two-sample Mendelian randomization study,"Introduction: Introduction: alterations in plasma metabolites are increasingly recognized as an important characteristic of aortic aneurysms (AA). Objective: to evaluate the causal effects of circulating metabolites and their metabolic pathways on the risk of developing AA using a two-sample Mendelian randomization (MR) method. Methods: metabolite data were derived from the Canadian Longitudinal Study on Aging, and the genome-wide association study (GWAS) summary data on AA were obtained from the FinnGen Consortium. Instrumental variables were rigorously selected, and a range of MR analysis methods were employed to identify metabolites associated with AA, followed by metabolic pathway enrichment analysis of these metabolites. Results: among the 1,400 metabolites analyzed, 77 were found to demonstrate a causal relationship to AA. Notably, 13-hydroxyoctadecadienoic acid (13-HODE) + 9-hydroxyoctadecadienoic acid (9-HODE) (OR = 0.835, p = 0.001) and linoleoylcholine (OR = 0.867, p = 0.012) were negatively associated with AA risk, while C24 ceramide (d18:1/24:0) (OR = 1.167, p = 0.002) and kynurenine (OR = 1.096, p = 0.021) were positively associated. The synthesis pathways for valine, leucine, and isoleucine were positively correlated with AA, whereas the caffeine metabolic pathway showed a negative correlation. Conclusion: personalized nutrition management combined with metabolite level monitoring may contribute to reducing the risk of AA and improve long-term health outcomes in affected individuals.",2026,2026-01-01,article,en,https://openalex.org/W7122665337,False,0,genomics_plus_other,True,True,True,True
doi:10.2147/cia.s613629,doi:10.2147/cia.s613629,europepmc,europepmc;pubmed;scopus;semantic_scholar,MED:42226934,10.2147/cia.s613629,42226934,PMC13222600,Multi-Omics Reveals Dysregulation of the Endosome-Lysosome-Autophagy Axis and Immune-Inflammatory Imbalance in Elderly Sepsis.,"Background Elderly sepsis (ES), characterized by dual insults of aging and sepsis, is associated with substantial morbidity and mortality and exhibits distinct pathophysiological features. Elucidating these unique mechanisms is critical for developing precise therapeutic strategies and improving patient prognoses. Methods We performed integrative analyses of untargeted metabolomics and proteomics in four groups: young and elderly healthy controls and young and elderly patients with sepsis. Characteristic metabolites and proteins in ES were identified by using a three-step screening pipeline. Pairwise correlation analyses were conducted on the screened molecules; those with a ∣r s ∣ ≥ 0.4 were retained for subsequent KEGG and/or GO functional enrichment analyses. Results Two characteristic metabolites and seven proteins were identified: D-aspartic acid, LysoPC (18:1/0:0), SCGB3A2, ATP6V1E1, APOA1, AP1G1, INHBC, CRYZL1, and CXCL14. Enriched metabolic pathways comprised D-Amino acid metabolism, alanine, aspartate, and glutamate metabolism, and glycerophospholipid metabolism. Enriched protein-centric functional terms were linked to the endocytic vesicle lumen, proton-translocating V-type ATPase, receptor ligand activity, and signaling receptor activator activity, etc. Collectively, these findings highlight perturbations in the endosome-lysosome-autophagy axis and immune-inflammatory imbalance in ES. Conclusion This study established a hypothesis implicating dysregulation of the endosome-lysosome-autophagy axis and immune-inflammatory imbalance in ES, thus providing a theoretical foundation for further elucidating the pathophysiological mechanisms underlying ES and developing precise therapeutic interventions.",2026,2026-05-26,research-article; Journal Article,eng,https://europepmc.org/article/MED/42226934,False,3,,True,True,True,True
doi:10.29271/jcpsp.2025.02.203,doi:10.29271/jcpsp.2025.02.203,openalex,europepmc;openalex;pubmed;scopus,https://openalex.org/W4407416554,10.29271/jcpsp.2025.02.203,,,Exploring Metabolomic Drivers of Colorectal and Gastric Cancer: A Mendelian Randomisation Study,"OBJECTIVE: To evaluate the causal relationship between 1,400 metabolites and colorectal and gastric cancer. STUDY DESIGN: Mendelian randomisation study. Place and Duration of the Study: The Affiliated Yantai Yuhuangding Hospital of Qingdao University, Yantai, China, from July to August 2024. METHODOLOGY: Metabolite genome-wide association study (GWAS) data and genetic data from the Canadian Longitudinal Study on Aging (CLSA) as well as the expensive FinnGen project, respectively, were sourced. Suitable instrumental variables were chosen based on their association with metabolites at a genome-wide significance level, thus ensuring a high degree of reliability in the causal inferences drawn. Inverse variance weighting (IVW) was used for initial analysis. Sensitivity analyses were conducted using MR Egger regression and weighted median methods to validate findings and assess potential pleiotropy or bias. RESULTS: Metabolites were included in the study of 8,299 individuals. Gastric cancer included 1,307 cases and 287,137 controls; while colorectal cancer included 6,509 cases and 287,137 controls. The research identified sixty-nine metabolites associated with varying degrees of risk enhancement or mitigation. For gastric cancer, a more focused discovery highlighted two metabolites with significant causal links-associated with increased risk as well as a protective effect. Sensitivity analyses confirmed the validity of these findings. CONCLUSION: By elucidating specific metabolites that exert direct causal effects on colorectal and gastric cancer risk, the study marked a significant advancement in the understanding of the metabolic pathways involved in cancer development. KEY WORDS: Mendelian randomisation, Colorectal cancer, Gastric cancer, Metabolites, Genetic variants, Genome-wide association studies, Causal inference.",2025,2025-02-01,article,en,https://openalex.org/W4407416554,False,3,genomics_plus_other,True,True,True,True
doi:10.3389/fgene.2021.632626,doi:10.3389/fgene.2021.632626,semantic_scholar,semantic_scholar,bb73ab0a4ca15f1433d7375aef276f5cb45c479a,10.3389/fgene.2021.632626,33692831,7937963,Systemic Multi-Omics Analysis Reveals Amplified P4HA1 Gene Associated With Prognostic and Hypoxic Regulation in Breast Cancer,"Breast cancer (BC) is a common malignant tumor in females around the world. While multimodality therapies exist, the mortality rate remains high. The hypoxic condition was one of the potent determinants in BC progression. The molecular mechanisms underpinning hypoxia and their association with BC can contribute to a better understanding of tailored therapies. In this study, two hypoxic induced BC transcriptomic cohorts (GSE27813 and GSE47533) were assessed from the GEO database. The P4HA1 gene was identified as a putative candidate and significantly regulated in hypoxic BC cells compared to normal BC cells at different time intervals (6 h, 9 h, 16 h, 32 h, and 48 h). In patients with Luminal (p < 1E-12), triple-negative subclasses (p = 1.35059E-10), Stage 1 (p = 8.8817E-16), lymph node N1 (p = 1.62436E-12), and in the 40–80 age group (p = 1.62447E-12), the expression of P4HA1 was closely associated with the clinical subtypes of BC. Furthermore, at the 10q22.1 chromosomal band, the P4HA1 gene displayed a high copy number elevation and was associated with a poor clinical regimen with overall survival, relapse-free survival, and distant metastases-free survival in BC patients. In addition, using BioGRID, the protein–protein interaction (PPI) network was built and the cellular metabolic processes, and hedgehog pathways are functionally enriched with GO and KEGG terms. This tentative result provides insight into the molecular function of the P4HA1 gene, which is likely to promote hypoxic-mediated carcinogenesis, which may favor early detection of BC and therapeutic stratification.",2021,2021-02-22,JournalArticle,,https://www.semanticscholar.org/paper/bb73ab0a4ca15f1433d7375aef276f5cb45c479a,False,0,,True,False,True,False
doi:10.3389/fnagi.2019.00141,doi:10.3389/fnagi.2019.00141,pubmed,pubmed;scopus,31244650,10.3389/fnagi.2019.00141,31244650,PMC6579864,Early-Onset Molecular Derangements in the Olfactory Bulb of Tg2576 Mice: Novel Insights Into the Stress-Responsive Olfactory Kinase Dynamics in Alzheimer's Disease.,"The olfactory bulb (OB) is the first processing station in the olfactory pathway. Despite smell impairment, which is considered an early event in Alzheimer's disease (AD), little is known about the initial molecular disturbances that accompany the AD development at olfactory level. We have interrogated the time-dependent OB molecular landscape in Tg2576 AD mice prior to the appearance of neuropathological amyloid plaques (2-, and 6-month-old), using combinatorial omics analysis. The metabolic modulation induced by overproduction of human mutated amyloid precursor protein (APP) clearly differs between both time points. Besides the progressive perturbation of the APP interactome, functional network analysis unveiled an inverse regulation of downstream extracellular signal-regulated kinase (ERK1/2), and p38 mitogen-activated protein kinase (MAPK) routes in 2-month-old Tg2576 mice with respect to wild-type (WT) mice. In contrast, Akt and MAPK kinase 4 (SEK1)/ stress-activated protein kinase (SAPK) axis were parallel activated in the OB of 6-months-old-Tg2576 mice. Furthermore, a survival kinome profiling performed during the aging process (2-, 6-, and 18-month-old) revealed that olfactory APP overexpression leads to changes in the activation dynamics of protein kinase A (PKA), and SEK1/MKK4-SAPK/JNK between 6 and 18 months of age, when memory deficits appear and AD pathology is well established in transgenic mice. Interestingly, both olfactory pathways were differentially activated in a stage-dependent manner in human sporadic AD subjects with different neuropathological grading. Taken together, our data reflect the early impact of mutated APP on the OB molecular homeostasis, highlighting the progressive modulation of specific signaling pathways during the olfactory amyloidogenic pathology.",2019,2019-06-11,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/31244650/,False,1,,False,True,True,False
doi:10.3389/fpsyt.2025.1679154,doi:10.3389/fpsyt.2025.1679154,semantic_scholar,semantic_scholar,ad22582d5cd963f5e36821b674b3106701368651,10.3389/fpsyt.2025.1679154,41356680,12675399,Acupuncture enhances fatty acid catabolism and immune modulation in children with autism,"Autism spectrum disorder (ASD) is a heterogeneous neurodevelopmental condition with limited effective therapies targeting its underlying biological mechanisms. Acupuncture has shown clinical promise in improving core ASD symptoms, yet its molecular effects remain poorly understood. This study aimed to investigate the systemic mechanisms by which acupuncture exerts therapeutic effects in ASD, using an integrated plasma-based proteomic and metabolomic approach. Twenty children were enrolled, including 10 diagnosed with ASD and 10 age- and sex-matched typically developing controls. The ASD group received a 12-week standardized acupuncture intervention. Plasma samples were collected before and after treatment, and analyzed using data-independent acquisition-based LC-MS/MS for proteomics and high-resolution mass spectrometry for metabolomics. Differentially expressed proteins and metabolites were identified across healthy controls, pre-treatment, and post-treatment ASD groups, followed by pathway enrichment and integrated network analysis. Acupuncture significantly modulated biological pathways related to immune regulation, mitochondrial oxidative phosphorylation, glycolysis, folate biosynthesis, lipid metabolism, and fatty acid degradation. Notable differentially expressed proteins included CD59 and CD5L, ATP5F1A and ALDOC, and HYAL1. Metabolomic profiling revealed altered levels of lipids, lipid-like molecules, benzenoids, and folate-related metabolites, implicating changes in neurochemical balance and detoxification capacity. Fatty acid degradation pathways were also enhanced, suggesting a systemic metabolic shift toward an anti-inflammatory state. Integrating proteomic and metabolomic data, the results support a multi-system mechanism through which acupuncture restores immune–metabolic homeostasis, consistent with the holistic therapeutic framework of traditional Chinese medicine. The identification of candidate biomarkers such as CD59, ATP5F1A, and ALDOC offers potential tools for therapeutic monitoring and mechanistic insight. This study presents the first multi-omics evidence for the biological basis of acupuncture in ASD and provides a rationale for individualized interventions. These findings support future research integrating acupuncture with metabolic, nutritional, or immunological therapies. Larger-scale, controlled trials with functional validation of molecular targets are warranted to confirm these findings and guide clinical translation. Clinical Trial Registration https://itmctr.ccebtcm.org.cn/mgt/project/view/896756278374891597/, identifier ITMCTR2025000067.",2025,2025-11-20,JournalArticle,,https://www.semanticscholar.org/paper/ad22582d5cd963f5e36821b674b3106701368651,False,0,,True,False,True,False
doi:10.3390/cells10071755,doi:10.3390/cells10071755,pubmed,pubmed,34359924,10.3390/cells10071755,34359924,PMC8304177,Changes in Chromatin Organization Eradicate Cellular Stress Resilience to UVA/B Light and Induce Premature Aging.,"Complex interactions among DNA and nuclear proteins maintain genome organization and stability. The nuclear proteins, particularly the histones, organize, compact, and preserve the stability of DNA, but also allow its dynamic reorganization whenever the nuclear processes require access to it. Five histone classes exist and they are evolutionarily conserved among eukaryotes. The linker histones are the fifth class and over time, their role in chromatin has been neglected. Linker histones interact with DNA and the other histones and thus sustain genome stability and nuclear organization. Saccharomyces cerevisiae is a brilliant model for studying linker histones as the gene for it is a single-copy and is non-essential. We, therefore, created a linker histone-free yeast strain using a knockout of the relevant gene and traced the way cells age chronologically. Here we present our results demonstrating that the altered chromatin dynamics during the chronological lifespan of the yeast cells with a mutation in ARP4 (the actin-related protein 4) and without the gene HHO1 for the linker histone leads to strong alterations in the gene expression profiles of a subset of genes involved in DNA repair and autophagy. The obtained results further prove that the yeast mutants have reduced survival upon UVA/B irradiation possibly due to the accelerated decompaction of chromatin and impaired proliferation. Our hypothesis posits that the higher-order chromatin structure and the interactions among chromatin proteins are crucial for the maintenance of chromatin organization during chronological aging under optimal and UVA-B stress conditions.",2021,2021-07-11,"Journal Article; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/34359924/,False,0,,True,True,True,True
doi:10.3390/ijms27031551,doi:10.3390/ijms27031551,pubmed,europepmc;pubmed;scopus;semantic_scholar,41683970,10.3390/ijms27031551,41683970,PMC12898758,"Multi-Omics Analysis of Morbid Obesity Using a Patented Unsupervised Machine Learning Platform: Genomic, Biochemical, and Glycan Insights.","Morbid obesity is a complex, multifactorial disorder characterized by metabolic and inflammatory dysregulation. The aim of this study was to observe changes in obese patients adhering to a personalized nutrition plan based on multi-omic data. This study included 14 adult patients with a body mass index (BMI) > 40 kg/m 2 who were consecutively recruited from those presenting to our outpatient clinic and who met the inclusion criteria. Clinical, biochemical, hormonal, and glycomic parameters were assessed, along with whole-genome sequencing (WGS) that included a focused analysis of obesity-associated genes and an extended analysis encompassing genes related to cardiometabolic disorders, hereditary cancer risk, and nutrigenetic profiles. Patients were stratified into nutrigenetic clusters using a patented unsupervised machine learning platform (German Patent Office, No. DE 20 2025 101 197 U1), which was employed to generate personalized nutrigenetic dietary recommendations for patients with morbid obesity to follow over a six-month period. At baseline, participants exhibited elevated glucose, insulin, homeostatic model assessment for insulin resistance (HOMA-IR), triglycerides, and C-reactive protein (CRP) levels, consistent with insulin resistance and chronic low-grade inflammation. The majority of participants harbored risk alleles within the fat mass and obesity-associated gene ( FTO ) and the interleukin-6 gene ( IL-6 ), together with multiple additional significant variants identified across more than 40 genes implicated in metabolic regulation and nutritional status. Using an AI-driven clustering model, these genetic polymorphisms delineated a uniform cluster of patients with morbid obesity. The mean GlycanAge index (56 ± 12.45 years) substantially exceeded chronological age (32 ± 9.62 years), indicating accelerated biological aging. Following a six-month personalized nutrigenetic dietary intervention, significant reductions were observed in both BMI (from 52.09 ± 7.41 to 34.6 ± 9.06 kg/m 2 , p < 0.01) and GlycanAge index (from 56 ± 12.45 to 48 ± 14.83 years, p < 0.01). Morbid obesity is characterized by a pro-inflammatory and metabolically adverse molecular signature reflected in accelerated glycomic aging. Personalized nutrigenetic dietary interventions, derived from AI-driven analysis of whole-genome sequencing (WGS) data, effectively reduced both BMI and biological age markers, supporting integrative multi-omics and machine learning approaches as promising tools in precision-based obesity management.",2026,2026-02-04,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/41683970/,False,3,,True,True,True,True
