record_id,canonical_id,source,provenance_sources,source_record_id,doi,pmid,pmcid,title,abstract,year,publication_date,document_type,language,url,is_preprint,duplicate_count,query_branches,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
doi:10.1016/j.psj.2024.104073,doi:10.1016/j.psj.2024.104073,semantic_scholar,semantic_scholar,170a9d1f1d3ae3586bd266d403fb4aa8f602c5ce,10.1016/j.psj.2024.104073,39068697,11339253,Calcium deposition in chicken eggshells: role of host genetics and gut microbiota,"Eggshell is predominantly composed of calcium carbonate, making up about 95% of its composition. Eggshell quality is closely related to the amount of calcium deposition in the shell, which requires chickens to maintain a robust state of calcium metabolism. In this study, we introduced a novel parameter, Total Eggshell Weight (TESW), which measures the total weight of eggshells produced by chickens over a period of 10 consecutive d, providing valuable information on the intensity of calcium metabolism in chickens. Genome-wide association study (GWAS) was conducted to explore the genetic determinants of eggshell calcification in a population of 570 Rhode Island Red laying hens at 90 wk of age. This study revealed a significant association between a specific SNP (rs14249431) and TESW. Additionally, using random forest modeling and 2-tailed testing, we identified 3 genera, Lactobacillus in the jejunum, Lactobacillus, and Fournierella in the cecum, that exhibited a significant association with TESW. Quantitative reverse transcription polymerase chain reaction (qRT-PCR) analysis of claudin-1 and occludin genes in individuals with low TESW and high abundance of jejunal Lactobacillus confirmed that the inhibitory effect of jejunal Lactobacillus on calcium uptake was achieved through the up-regulation of tight junctions in intestinal epithelial cells. Notably, both host and microbial factors influence TESW, displaying a mutually influential relationship between them. The microbiome-wide Genome-Wide Association Study (mb-GWAS) identified significant associations between these 3 genera and specific genomic variants, such as rs316115020 and rs316420452 on chromosome 5, rs313198529 on chromosome 11, linked to Lactobacillus in the cecum. Moreover, rs312552529 on chromosome 1 exhibited potential association with Fournierella in the cecum. This study highlights the influence of host genetics and gut microbiota on calcium deposition in eggshells during the late laying phase, providing a foundational reference for studying calcium metabolism in hens.",2024,2024-07-01,JournalArticle,,https://www.semanticscholar.org/paper/170a9d1f1d3ae3586bd266d403fb4aa8f602c5ce,False,0,,True,False,False,False
doi:10.1016/j.ymeth.2020.01.012,doi:10.1016/j.ymeth.2020.01.012,pubmed,pubmed,31978537,10.1016/j.ymeth.2020.01.012,31978537,,Visualization of the dynamics of histone modifications and their crosstalk using PTM-CrossTalkMapper.,"Visualization of large-scale, multi-dimensional omics data is a major challenge. Experimental study designs in proteomics research produce multiple data layers, e.g. relationships between hundreds of proteins, their interactions and abundances as a function of time or perturbation, as well as dynamics of post-translational modifications (PTMs) and allelic variants (proteoforms). These different levels and types of information of proteins and proteoforms complicate data analysis and generation of insightful and comprehensible graphic visualizations. Middle-down mass spectrometry of histone proteins now allows quantifying hundreds of histone proteoforms including co-existing methylation, acetylation and phosphorylation events at distinct amino acid residues within histone molecules. The histone PTM landscape plays a dominant role in the regulation of chromatin activity and transcriptional and epigenetic control. The dynamics of these reversible modifications are governed by reader, writer and eraser enzymes that cooperate to regulate molecular mechanisms that rely on multiple interdependent PTM marks in histones and nucleosomes in chromatin. This PTM crosstalk can be quantified and provides a detailed picture of the underlying rules for setting the histone PTM landscape and chromatin activity, and is available to the community via our CrosstalkDB platform. Here, we developed a new computational method, PTM-CrossTalkMapper, to visualize the dynamics of histone PTMs for different experimental conditions, replicates and proteoforms onto a landscape, thereby describing the crosstalk and interplay between PTMs in a more comprehensible manner. We show the power of combining different levels of information on such crosstalk maps for histone PTM dynamics in mouse organs during the aging process. The PTM-CrossTalkMapper toolkit provides flexible functions to create these maps in various scenarios of multi-dimensional experimental designs, including histone PTM patterns and PTM crosstalk. The source code is available at https://github.com/veitveit/CrossTalkMapper.",2020,2020-01-21,"Journal Article; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/31978537/,False,0,,True,True,True,True
doi:10.1038/ncpendmet0531,doi:10.1038/ncpendmet0531,pubmed,pubmed,17581623,10.1038/ncpendmet0531,17581623,,Mechanisms of disease: the developmental origins of disease and the role of the epigenotype.,"There is accumulating evidence that many chronic diseases such as type 2 diabetes and coronary heart disease might originate during early life. This evidence gives rise to the developmental origins of disease hypothesis, and is supported by epidemiological data in humans and experimental animal models. A perturbed environment in early life is thought to elicit a range of physiological and cellular adaptive responses in key organ systems. These adaptive changes result in permanent alterations and might lead to pathology in later life. Aging organs and cells seem therefore to retain a 'memory' of their fetal history and adaptive responses. The mechanisms underlying the developmental origins of disease remain poorly defined. Epigenetic tagging of genes, such as DNA methylation and histone modification, controls the function of the genome at different levels and maintains cellular memory after many cellular divisions; importantly, tagging can be modulated by the environment and is involved in onset of diseases such as cancer. Here we review the evidence for the developmental origins of disease and discuss the role of the epigenotype as a contributing mechanism. Environmentally induced changes in the epigenotype might be key primary events in the developmental origins of disease, with important clinical implications.",2007,2007-07-01,"Journal Article; Research Support, Non-U.S. Gov't; Review",eng,https://pubmed.ncbi.nlm.nih.gov/17581623/,False,0,,True,True,True,True
doi:10.1038/s41467-024-52356-9,doi:10.1038/s41467-024-52356-9,semantic_scholar,semantic_scholar,955437c70eeda854f01b1ed4043fef915e6b9a78,10.1038/s41467-024-52356-9,39266564,11392933,Context-aware single-cell multiomics approach identifies cell-type-specific lung cancer susceptibility genes,"Genome-wide association studies (GWAS) identified over fifty loci associated with lung cancer risk. However, underlying mechanisms and target genes are largely unknown, as most risk-associated variants might regulate gene expression in a context-specific manner. Here, we generate a barcode-shared transcriptome and chromatin accessibility map of 117,911 human lung cells from age/sex-matched ever- and never-smokers to profile context-specific gene regulation. Identified candidate cis-regulatory elements (cCREs) are largely cell type-specific, with 37% detected in one cell type. Colocalization of lung cancer candidate causal variants (CCVs) with these cCREs combined with transcription factor footprinting prioritize the variants for 68% of the GWAS loci. CCV-colocalization and trait relevance score indicate that epithelial and immune cell categories, including rare cell types, contribute to lung cancer susceptibility the most. A multi-level cCRE-gene linking system identifies candidate susceptibility genes from 57% of the loci, where most loci display cell-category-specific target genes, suggesting context-specific susceptibility gene function. Multiple genetic loci are associated with lung cancer risk, but the underlying genetic mechanisms remain poorly understood. Here, the authors perform single-cell RNA-seq and ATAC-seq analyses of lung cells from ever- and never-smokers; they report candidate cis-regulatory elements that colocalise with candidate causal variants in lung cancer risk loci and potential susceptibility genes.",2024,2024-09-12,JournalArticle,,https://www.semanticscholar.org/paper/955437c70eeda854f01b1ed4043fef915e6b9a78,False,0,,True,False,True,False
doi:10.1038/s41598-020-79509-2,doi:10.1038/s41598-020-79509-2,pubmed,pubmed;scopus,33384442,10.1038/s41598-020-79509-2,33384442,PMC7775437,Targeted methods for epigenetic age predictions in mice.,"Age-associated DNA methylation reflects aspect of biological aging-therefore epigenetic clocks for mice can elucidate how the aging process in this model organism is affected by specific treatments or genetic background. Initially, age-predictors for mice were trained for genome-wide DNA methylation profiles and we have recently described a targeted assay based on pyrosequencing of DNA methylation at only three age-associated genomic regions. Here, we established alternative approaches using droplet digital PCR (ddPCR) and barcoded bisulfite amplicon sequencing (BBA-seq). At individual CG dinucleotides (CpGs) the correlation of DNA methylation with chronological age was slightly higher for pyrosequencing and ddPCR as compared to BBA-seq. On the other hand, BBA-seq revealed that neighboring CpGs tend to be stochastically modified at murine age-associated regions. Furthermore, the binary sequel of methylated and non-methylated CpGs in individual reads can be used for single-read predictions, which may reflect heterogeneity in epigenetic aging. In comparison to C57BL/6 mice the single-read age-predictions using BBA-seq were also accelerated in the shorter-lived DBA/2 mice, and in C57BL/6 mice with a lifespan quantitative trait locus of DBA/2 mice. Taken together, we describe alternative targeted methods for epigenetic age predictions that provide new perspectives for aging-intervention studies in mice.",2020,2020-12-31,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/33384442/,False,1,,True,True,True,True
doi:10.1038/s43587-024-00775-0,doi:10.1038/s43587-024-00775-0,semantic_scholar,europepmc;pubmed;scopus;semantic_scholar,f8b0c13eac5804bb824da3398de87a4615b9a239,10.1038/s43587-024-00775-0,39672986,11956694,The CALERIE Genomic Data Resource,"Caloric restriction (CR) slows biological aging and prolongs healthy lifespan in model organisms. Findings from the CALERIE randomized, controlled trial of long-term CR in healthy, nonobese humans broadly supports a similar pattern of effects in humans. To expand our understanding of the molecular pathways and biological processes underpinning CR effects in humans, we generated a series of genomic datasets from stored biospecimens collected from n = 218 participants during the trial. These data constitute a genomic data resource for a randomized controlled trial of an intervention targeting the biology of aging. Datasets include whole-genome single-nucleotide polymorphism genotypes, and three-timepoint-longitudinal DNA methylation, mRNA and small RNA datasets generated from blood, skeletal muscle and adipose tissue samples (total sample n = 2,327). The CALERIE Genomic Data Resource described in this article is available from the Aging Research Biobank. This multi-tissue, multi-omics, longitudinal data resource has great potential to advance translational geroscience. ClinicalTrials.gov registration: NCT00427193. Ryan and colleagues present multi-tissue, multi-omics, longitudinal datasets from the CALERIE phase 2 randomized controlled trial of caloric restriction in humans, providing a powerful resource for translational geroscience.",2024,2024-12-13,JournalArticle,,https://www.semanticscholar.org/paper/f8b0c13eac5804bb824da3398de87a4615b9a239,False,3,,True,True,True,True
doi:10.1080/10641963.2025.2559743,doi:10.1080/10641963.2025.2559743,openalex,openalex;pubmed,https://openalex.org/W4414292420,10.1080/10641963.2025.2559743,,,Hypertension accelerates aging: Evidence from NHANES database and Mendelian randomization analyses,"Background Hypertension is thought to accelerate biological aging. However, evidence of a causal effect is lacking. This study aimed to provide evidence of a relationship between hypertension and biological aging by analyzing data from the 2005–2010 National Health and Nutrition Examination Survey (NHANES) and by Mendelian randomization (MR).Methods The association of hypertension with PhenoAge and PhenoAge acceleration was assessed by weighted multivariable-adjusted linear regression using the NHANES data. Two-sample MR was then performed using summary data from genome-wide association studies to determine causal associations of hypertension with accelerated DNA methylation (DNAm) and proxies of age, including telomere length, frailty index, and facial aging. Inverse variance weighting and complementary MR methods were used to confirm the causal relationship between hypertension and biological aging. The robustness of the results was confirmed by sensitivity analyses.Results Data for 6102 NHANES participants were analyzed. Weighted multivariable-adjusted linear regression analyses showed that hypertension increased PhenoAge (β = 12, 95% CI: 11–13, p < 0.001) and was positively associated with PhenoAge acceleration (β = 0.56, 95% CI: 0.15–0.98, p = 0.009). The MR results also suggested a potential causal association of hypertension with DNAm PhenoAge acceleration (OR 1.31, 95% CI: 1.07–1.60, p < 0.05), DNAm GrimAge acceleration (OR 1.33, 95% CI: 1.13–1.57, p < 0.05), and the frailty index (OR 1.09, 95% CI: 1.07–1.11, p < 0.05). Sensitivity analyses confirmed the robustness and reliability of these findings.Conclusion Hypertension increases PhenoAge and is correlated with PhenoAge acceleration. The potential causal association between hypertension and multiple biological indicators of aging provides clues to the relationship between hypertension and epigenetic aging.",2025,2025-09-17,article,en,https://openalex.org/W4414292420,False,1,genomics_plus_other,True,True,True,True
doi:10.1093/bib/bbag271,doi:10.1093/bib/bbag271,semantic_scholar,europepmc;openalex;pubmed;scopus;semantic_scholar,cabd576d4f9d4a486cc028c7eb92033f5517dfc9,10.1093/bib/bbag271,42218715,13222527,StackAge: an ensemble-based clock for precise quantification of biological age using multi-omics data,"Abstract Accurate quantification of biological age is essential for early risk stratification and intervention of chronic diseases. Here, we present StackAge, an ensemble-based biological aging clock that integrates large-scale plasma proteomic and metabolomic profiles from 30 376 participants in the UK Biobank. StackAge demonstrated high accuracy in age prediction (Pearson r ≈ 0.93 with chronological age) and substantially enhanced risk prediction for 12 chronic diseases, achieving AUCs exceeding 0.90 for type 2 diabetes, Alzheimer’s disease, and chronic kidney disease. Notably, the incorporation of estimated aging rates consistently improved disease prediction beyond conventional omics and demographic features. Feature interpretation and pathway enrichment analyses revealed that aging-associated biomarkers were enriched in inflammation, metabolic stress, and extracellular matrix remodeling pathways. Mediation analysis further indicated that modifiable lifestyle factors may accelerate biological aging, thereby increasing susceptibility to cardiovascular, neurological, immune, and musculoskeletal disorders. Together, these findings establish a robust multi-omics framework for quantifying individual aging trajectories and highlight biological age as a clinically actionable indicator for precision prevention and health management of age-related diseases.",2026,2026-05-01,JournalArticle,,https://www.semanticscholar.org/paper/cabd576d4f9d4a486cc028c7eb92033f5517dfc9,False,4,,True,True,True,True
doi:10.1093/eurheartj/ehx588,doi:10.1093/eurheartj/ehx588,openalex,openalex,https://openalex.org/W2762773723,10.1093/eurheartj/ehx588,,,Stem cell therapy: from translational hurdles to new frontiers,"It is an old human dream to regrow lost parts of the body much like certain fish and amphibians can. Regenerative medicine has revived this dream and has made impressive progress on the experimental level.1 In rodents, dead tissue as it develops in acute myocardial infarction can be replaced with a variety of progenitor cells, while most patients—unless they are revascularized in a timely fashion—end up with a large scar, remodelling, and eventually heart failure and death. Unfortunately, clinical trials with different progenitor cells have, in contrast to experimental findings, yielded disappointing results thus far,2–7 possibly because of ageing and dysfunction of these cells.8 This Issue is addressed in a Current Opinion entitled ‘The consensus of the Task Force of the European Society of Cardiology concerning the clinical investigation of the use of autologous adult stem cells for the treatment of Acute Myocardial Infarction and Heart Failure- update 2016’ by the European Society of Cardiology Task Force for Stem Cells in Cardiovascular Disease.9 The Task Force issued its first consensus document in 2006. Since then there has been great progress in the field, although the indications and future direction of cell therapy in cardiovascular disease remain unclear. In their paper, the group presents their current thinking on what has been learned in the past 10 years and what recommendations can be drawn for the future. Intracoronary infusion of autologous nucleated bone marrow cells enhanced the recovery of left ventricular ejection fraction after ST-segment elevation myocardial infarction in the randomized controlled, open-label BOOST trial.10 Kai C. Wollert and colleagues from the Hannover Medical School in Germany reassessed the therapeutic potential of nucleated bone marrow cells in their article ‘Intracoronary autologous bone marrow cell transfer after myocardial infarction: the BOOST-2randomizedplacebo-controlled clinical trial’.11 The randomized placebo-controlled, double-blind BOOST-2 trial was conducted in 10 centres in Germany and Norway in 153 patients with large ST-segment elevation myocardial infarction using a multiple arm design investigating the dose–response relationship and exploring whether γ-irradiation which eliminates the clonogenic potential of stem and progenitor cells has an impact on bone marrow cell efficacy. Patients were randomly assigned to receive a single intracoronary infusion of placebo (control group), high-dose or low-dose bone marrow cells, or irradiated high-dose or low-dose bone marrow cells. Overall, baseline left ventricular ejection fraction as determined by magnetic resonance imaging (MRI) was 45%. At 6 months, left ventricular ejection fraction increased by 3.3% in the control group and 4.3% in the high-dose cell group. The estimated treatment effect was 1.0%, while that of low-dose bone marrow cells was 0.5%. Likewise, irradiated bone marrow cells did not have significant treatment effects. Thus, the BOOST-2 trial does not support the use of nucleated bone marrow cells in patients with ST-segment elevation myocardial infarction, and moderately reduced left ventricular ejection fraction. These results are further discussed in a thought-provoking Editorial by Jozef Bartunek from the O.L.V. Ziekenhuis, Cardiovascular Center in Aalst, Belgium.12 Another approach of regenerative therapy is the use of cardiosphere-derived cells13 which have exhibited several favourable effects on heart structure and function in pre-clinical models; however, the effects of cardiosphere-derived cells on ageing have not been evaluated. Diastolic dysfunction is characteristic of aged hearts. In a Basic Science paper entitled ‘Cardiac and systemic rejuvenation after cardiosphere-derived cell therapy in senescent rats’, Eduardo Marban and colleagues from the Cedars-Sinai Medical Center in Los Angeles, California (USA) assessed the effects of cardiosphere-derived cells on heart structure, function, gene expression, and systemic parameters in aged rats.14 They compared intracardiac injections of neonatal rat cardiosphere-derived cells with vehicle in 22-month-old or 4-months-old rats. Transcriptomic analysis revealed that cardiosphere-derived cells recapitulated a youthful pattern of gene expression in the hearts of old animals, with 86% of the genes being differentially expressed. Of note, in rats receiving cardiosphere-derived cells, telomeres were longer in cardiac cells. Furthermore, cardiosphere-derived cells attenuated hypertrophy by echo and decreased cardiomyocyte area and myocardial fibrosis at histology. Cardiosphere-derived cell injection also improved diastolic dysfunction and lowered serum brain natriuretic peptide (Figure 1). In old rats transplanted with cardiosphere-derived cells, exercise capacity increased by ∼20%, body weight decreased by ∼30%, and hair regrowth after shaving was more robust. Serum biomarkers of inflammation such as interleukin-10, interleukin-1βb, and interleukin-6 improved in the cardiosphere-derived cells group. In culture, young cardiosphere-derived cells secreted exosomes which increased telomerase activity, elongates telomere length, and reduces the number of senescent human heart cells. Thus, it appears that young cardiosphere-derived cells rejuvenate old animals as gauged by cardiac gene expression, heart function, exercise capacity, and systemic biomarkers. These promising findings are put into context in an Editorial by Francisco Fernandez-Aviles from the Hospital General Universitario Gregorio Marañón in Madrid, Spain.15 Echocardiographic and haemodynamic changes in diastolic function. (A) Representative images of echo-Doppler transmitral flow and of tissue Doppler in a rat from the phosphate-buffered saline (PBS-control) and in a rat from the cardiosphere-derived cell (CDC) transplanted groups. (B) E/A and E/E' ratios are decreased in CDC-treated rats after 1 month. (C) Representative images of left ventricular (LV) pressure–volume loops (PVLs) in a rat from PBS-control and CDC-treated groups. (D) LV end-diastolic pressure–volume relationship (EDPVR) slopes are decreased in the old CDC-treated group after 1 month, and the time constant of relaxation, Tau is significantly lower in this group vs. PBS-control. Number of animals: CDC-treated (n = 11) or PBS-injected (n = 11). P-values: all significant values are shown. Blue values (CDC group) represent the significance of the difference between baseline and the endpoint within the group. Black values represent the significance between the groups (from Grigorian-Shamagian L, Liu W, Fereydooni S, Middleton RC, Valle J, Cho JH, Marbán E. Cardiac and systemic rejuvenation after cardiosphere-derived cell therapy in senescent rats. See pages 2957–2967). A completely novel concept of atherogenesis is the microbiome and its product that influence cardiovascular structure and function.16 In stable coronary artery disease as well as in acute coronary syndromes,17 the microbiome product trimethyl-N-oxide or TMAO and others18,19 turned out to be prognostic beyond that of classical risk factors. In a Meta-Analysis article entitled ‘Gut microbe-generated metabolite trimethylamine-N-oxide as cardiovascular risk biomarker: a systematic review and dose–response meta-analysis’, Cinzia Perrino and colleagues from the University of Naples Federico II in Italy noted that the gut microbiota-derived metabolite TMAO is emerging as a new potentially important cause of increased cardiovascular risk.20 The purpose of this meta-analysis was systematically to estimate and quantify the association between TMAO plasma levels, mortality, and major adverse cardiovascular and cerebrovascular events. MEDLINE, ISI Web of Science, and SCOPUS databases were searched for ad hoc studies published up to April 2017. A total of 17 clinical studies that enrolled 26 167 individuals were included in the analytic synthesis. High TMAO plasma levels were associated with increased incidence of all-cause mortality with a hazard ratio of 1.91, and major adverse cardiovascular and cerebrovascular events with a hazard ratio of 1.67 (Figure 2). Dose–response meta-analysis revealed that the relative risk for all-cause mortality increased by 7.6% for each 10 μmol/L increment of TMAO. Association of TMAO and mortality persisted in all examined subgroups and across all subject populations. Thus, this is the first systematic review and meta-analysis demonstrating the positive dose-dependent association between TMAO plasma levels and increased cardiovascular risk and mortality. Impact of trimethylamine-N-oxide (TMAO) plasma levels on all-cause mortality: random effects hazard ratio (HR) and 95% confidence interval (CI) for all-cause mortality in the overall population (from Schiattarella GG, Sannino A, Toscano E, Giugliano G, Gargiulo G, Franzone A, Trimarco B, Esposito G, Perrino C. Gut microbe-generated metabolite trimethylamine-N-oxide as cardiovascular risk biomarker: a systematic review and dose-response meta-analysis. See pages 2948–2956). The editors hope that this issue of the European Heart Journal will be of interest to its readers.",2017,2017-10-14,article,en,https://openalex.org/W2762773723,False,0,metabolomics_plus_microbiomics;transcriptomics_plus_downstream,True,True,True,True
doi:10.1093/humrep/deab137,doi:10.1093/humrep/deab137,pubmed,europepmc;pubmed;scopus,34136910,10.1093/humrep/deab137,34136910,PMC8289315,Association of medically assisted reproduction with offspring cord blood DNA methylation across cohorts.,"Is cord blood DNA methylation associated with having been conceived by medically assisted reproduction? This study does not provide strong evidence of an association of conception by medically assisted reproduction with variation in infant blood cell DNA methylation. Medically assisted reproduction consists of procedures used to help infertile/subfertile couples conceive, including ART. Due to its importance in gene regulation during early development programming, DNA methylation and its perturbations associated with medically assisted reproduction could reveal new insights into the biological effects of assisted reproductive technologies and potential adverse offspring outcomes. We investigated the association of DNA methylation and medically assisted reproduction using a case-control study design (N = 205 medically assisted reproduction cases and N = 2439 naturally conceived controls in discovery cohorts; N = 149 ART cases and N = 58 non-ART controls in replication cohort). We assessed the association between medically assisted reproduction and DNA methylation at birth in cord blood (205 medically assisted conceptions and 2439 naturally conceived controls) at >450 000 CpG sites across the genome in two sub-samples of the UK Avon Longitudinal Study of Parents and Children (ALSPAC) and two sub-samples of the Norwegian Mother, Father and Child Cohort Study (MoBa) by meta-analysis. We explored replication of findings in the Australian Clinical review of the Health of adults conceived following Assisted Reproductive Technologies (CHART) study (N = 149 ART conceptions and N = 58 controls). The ALSPAC and MoBa meta-analysis revealed evidence of association between conception by medically assisted reproduction and DNA methylation (false-discovery-rate-corrected P-value < 0.05) at five CpG sites which are annotated to two genes (percentage difference in methylation per CpG, cg24051276: Beta = 0.23 (95% CI 0.15,0.31); cg00012522: Beta = 0.47 (95% CI 0.31, 0.63); cg17855264: Beta = 0.31 (95% CI 0.20, 0.43); cg17132421: Beta = 0.30 (95% CI 0.18, 0.42); cg18529845: Beta = 0.41 (95% CI 0.25, 0.57)). Methylation at three of these sites has been previously linked to cancer, aging, HIV infection and neurological diseases. None of these associations replicated in the CHART cohort. There was evidence of a functional role of medically assisted reproduction-induced hypermethylation at CpG sites located within regulatory regions as shown by putative transcription factor binding and chromatin remodelling. While insufficient power is likely, heterogeneity in types of medically assisted reproduction procedures and between populations may also contribute. Larger studies might identify replicable variation in DNA methylation at birth due to medically assisted reproduction. Newborns conceived with medically assisted procedures present with divergent DNA methylation in cord blood white cells. If these associations are true and causal, they might have long-term consequences for offspring health. This study has been supported by the US National Institute of Health (R01 DK10324), the European Research Council under the European Union's Seventh Framework Programme (FP7/2007-2013)/ERC Grant agreement no. 669545, European Union's Horizon 2020 research and innovation programme under Grant agreement no. 733206 (LifeCycle) and the NIHR Biomedical Centre at the University Hospitals Bristol NHS Foundation Trust and the University of Bristol. The UK Medical Research Council and Wellcome (Grant ref: 102215/2/13/2) and the University of Bristol provide core support for ALSPAC. Methylation data in the ALSPAC cohort were generated as part of the UK BBSRC funded (BB/I025751/1 and BB/I025263/1) Accessible Resource for Integrated Epigenomic Studies (ARIES, http://www.ariesepigenomics.org.uk). D.C., J.J., C.L.R. D.A.L and H.R.E. work in a Unit that is supported by the University of Bristol and the UK Medical Research Council (Grant nos. MC_UU_00011/1, MC_UU_00011/5 and MC_UU_00011/6). B.N. is supported by an NHMRC (Australia) Investigator Grant (1173314). ALSPAC GWAS data were generated by Sample Logistics and Genotyping Facilities at Wellcome Sanger Institute and LabCorp (Laboratory Corporation of America) using support from 23andMe. The Norwegian Mother, Father and Child Cohort Study is supported by the Norwegian Ministry of Health and Care Services and the Ministry of Education and Research, NIH/NIEHS (Contract no. N01-ES-75558), NIH/NINDS (Grant nos. (i) UO1 NS 047537-01 and (ii) UO1 NS 047537-06A1). For this work, MoBa 1 and 2 were supported by the Intramural Research Program of the NIH, National Institute of Environmental Health Sciences (Z01-ES-49019) and the Norwegian Research Council/BIOBANK (Grant no. 221097). This work was partly supported by the Research Council of Norway through its Centres of Excellence funding scheme, Project no. 262700.D.A.L. has received support from national and international government and charity funders, as well as from Roche Diagnostics and Medtronic for research unrelated to this study. The other authors declare no conflicts of interest. N/A.",2021,2021-07-19,"Journal Article; Meta-Analysis; Research Support, N.I.H., Extramural; Research Support, N.I.H., Intramural; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/34136910/,False,2,,True,True,True,True
doi:10.1093/nar/gkad880,doi:10.1093/nar/gkad880,semantic_scholar,europepmc;pubmed;scopus;semantic_scholar,1a9df92713c76fb76a52bfc5bd6d7258de6de59e,10.1093/nar/gkad880,37870433,10767887,HALL: a comprehensive database for human aging and longevity studies,"Abstract Diverse individuals age at different rates and display variable susceptibilities to tissue aging, functional decline and aging-related diseases. Centenarians, exemplifying extreme longevity, serve as models for healthy aging. The field of human aging and longevity research is rapidly advancing, garnering significant attention and accumulating substantial data in recent years. Omics technologies, encompassing phenomics, genomics, transcriptomics, proteomics, metabolomics and microbiomics, have provided multidimensional insights and revolutionized cohort-based investigations into human aging and longevity. Accumulated data, covering diverse cells, tissues and cohorts across the lifespan necessitates the establishment of an open and integrated database. Addressing this, we established the Human Aging and Longevity Landscape (HALL), a comprehensive multi-omics repository encompassing a diverse spectrum of human cohorts, spanning from young adults to centenarians. The core objective of HALL is to foster healthy aging by offering an extensive repository of information on biomarkers that gauge the trajectory of human aging. Moreover, the database facilitates the development of diagnostic tools for aging-related conditions and empowers targeted interventions to enhance longevity. HALL is publicly available at https://ngdc.cncb.ac.cn/hall/index.",2023,2023-10-23,JournalArticle,,https://www.semanticscholar.org/paper/1a9df92713c76fb76a52bfc5bd6d7258de6de59e,False,3,,True,True,True,True
doi:10.1096/fj.201700614r,doi:10.1096/fj.201700614r,europepmc,europepmc;pubmed;scopus,MED:29620942,10.1096/fj.201700614r,29620942,PMC9292403,Food withdrawal alters the gut microbiota and metabolome in mice.,"Food withdrawal as a health-enhancing measure has beneficial effects on aging, disease prevention, and treatment. However, the cellular and molecular mechanisms involving gut microbial changes and metabolic consequences resulting from food withdrawal have yet to be elucidated. In this study, we subjected lean and obese mice to a dietary intervention that consisted of a 4-d complete food withdrawal and an 8-d 50% food withdrawal, and we studied changes in cecal microbiome and host serum metabolome. The abundance of potentially pathogenic Proteobacteria was decreased and Akkermansia muciniphila was elevated by food withdrawal in mice fed a high-fat diet (HFD). Meanwhile, food withdrawal decreased the abundance of metabolites in branched chain amino acid, lipid, and free fatty acid metabolisms in host serum, more so in HFD mice than in normal mice. Microbial predicted function also showed that food withdrawal decreased the abundance of microbes associated with predicted diseases in the HFD group but not in the normal chow group. Correlation between the microbiome data and metabolomics data revealed a strong association between gut microbial and host metabolic changes in response to food withdrawal. In summary, our results showed that food withdrawal was safer and more metabolically beneficial to HFD-induced obese mice than to normal lean mice, and the beneficial effects were primarily derived from the changes in gut microbiota, which were closely associated with the host metabolome.-Zheng, X., Zhou, K., Zhang, Y., Han, X., Zhao, A., Liu, J., Qu, C., Ge, K., Huang, F., Hernandez, B., Yu, H., Panee, J., Chen, T., Jia, W., Jia, W. Food withdrawal alters the gut microbiota and metabolome in mice.",2018,2018-04-05,"Research Support, Non-U.S. Gov't; research-article; Journal Article",eng,https://europepmc.org/article/MED/29620942,False,2,,True,True,True,True
doi:10.1098/rsob.180249,doi:10.1098/rsob.180249,europepmc,europepmc;pubmed;scopus,MED:30914006,10.1098/rsob.180249,30914006,PMC6451363,"Protein damage, ageing and age-related diseases.","Ageing is considered as a snowballing phenotype of the accumulation of damaged dysfunctional or toxic proteins and silent mutations (polymorphisms) that sensitize relevant proteins to oxidative damage as inborn predispositions to age-related diseases. Ageing is not a disease, but it causes (or shares common cause with) age-related diseases as suggested by similar slopes of age-related increase in the incidence of diseases and death. Studies of robust and more standard species revealed that dysfunctional oxidatively damaged proteins are the root cause of radiation-induced morbidity and mortality. Oxidized proteins accumulate with age and cause reversible ageing-like phenotypes with some irreversible consequences (e.g. mutations). Here, we observe in yeast that aggregation rate of damaged proteins follows the Gompertz law of mortality and review arguments for a causal relationship between oxidative protein damage, ageing and disease. Aerobes evolved proteomes remarkably resistant to oxidative damage, but imperfectly folded proteins become sensitive to oxidation. We show that α-synuclein mutations that predispose to early-onset Parkinson's disease bestow an increased intrinsic sensitivity of α-synuclein to in vitro oxidation. Considering how initially silent protein polymorphism becomes phenotypic while causing age-related diseases and how protein damage leads to genome alterations inspires a vision of predictive diagnostic, prognostic, prevention and treatment of degenerative diseases.",2019,2019-03-01,"Research Support, Non-U.S. Gov't; review-article; Review; Journal Article",eng,https://europepmc.org/article/MED/30914006,False,2,,True,True,True,True
